id_cliente,idade,genero,pais,nivel_educacao,score_credito,tipo_conta,saldo_conta,saldo_normalizado,salario_anual,num_produtos,num_transacoes,tempo_cliente,cartao_credito,membro_ativo,ruido_1,ruido_2,ruido_3,churn
179,38,Feminino,Brasil,Pós-Graduação,624.0,Poupança,80631.39,0.08542387320437442,35926.11,1,16.0,0.3,0,0,-1.3613578712477037,11,A,0
180,74,Feminino,Brasil,Ensino Médio,594.0,Poupança,18704.04,-0.4179223859717877,16790.28,1,27.0,1.3,1,1,-1.1121773983962906,64,C,0
181,49,Masculino,Brasil,Ensino Médio,618.0,Corrente,120836.04,0.41220776075949966,26847.31,2,24.0,1.4,1,1,-0.11321729762476908,86,C,0
182,31,Feminino,Colombia,Graduação,726.0,Poupança,19988.55,-0.4074818729613913,20141.03,1,25.0,3.3,1,0,0.6870410918886385,80,B,1
183,29,Feminino,Brasil,Pós-Graduação,477.0,Premium,14208.5,-0.45446219014517486,109921.86,1,22.0,6.9,0,1,0.8673995414892665,42,C,0
184,47,Feminino,Brasil,Ensino Médio,809.0,Premium,14593.86,-0.4513299793459702,71045.62,4,35.0,3.2,1,0,1.6123906221575592,10,C,0
185,39,Feminino,Brasil,Graduação,693.0,Corrente,4336.04,-0.5347056659255255,78557.37,2,16.0,0.3,1,0,-0.37658887481751024,89,B,1
186,50,Masculino,Brasil,Ensino Médio,646.0,Corrente,63949.62,-0.05016575764430754,69793.71,1,32.0,15.8,0,1,-0.1275013186783045,19,C,0
187,47,Feminino,Chile,Graduação,731.0,Poupança,4034.45,-0.537156993138864,54186.15,1,23.0,14.3,1,0,-1.032675529017987,4,C,0
188,41,Feminino,Brasil,Ensino Médio,519.0,Corrente,8315.42,-0.502361216553149,117760.5,3,24.0,7.7,1,0,-1.253766331991023,83,B,0
189,31,Masculino,Chile,Graduação,590.0,Corrente,3008.79,-0.5454935701793254,,1,27.0,23.7,1,1,0.22857208632752485,3,B,0
190,23,Masculino,Argentina,Pós-Graduação,639.0,Corrente,32751.9,-0.30374120785855596,52260.8,1,20.0,3.9,0,0,-0.7758714994462428,81,B,0
191,36,Feminino,Argentina,Graduação,772.0,Poupança,30321.6,-0.32349471602055274,76744.37,2,23.0,16.5,1,0,1.2323792000172902,14,A,0
192,52,Masculino,Brasil,Ensino Médio,645.0,Poupança,24537.66,-0.370506651171974,22187.28,2,22.0,0.4,1,1,-1.4623857318673907,10,B,0
193,44,Masculino,Brasil,Graduação,690.0,Corrente,10393.2,-0.485472995268191,314252.89,2,19.0,2.3,1,1,0.4863532058246964,6,C,0
194,27,Masculino,Brasil,Graduação,596.0,Corrente,8895.67,-0.4976449374472779,49868.23,1,24.0,1.3,0,1,-1.0057392388170292,31,B,0
195,44,Feminino,Chile,Pós-Graduação,693.0,Poupança,63401.57,-0.054620314755850295,53380.12,1,29.0,1.1,1,0,-0.8204484667720836,31,A,1
196,46,Masculino,Brasil,Graduação,800.0,Corrente,18757.29,-0.41748956931967635,104206.19,2,27.0,0.8,1,0,0.5391120652520308,48,C,0
197,31,Masculino,Brasil,Pós-Graduação,739.0,Poupança,53083.95,-0.1384820564677297,,1,18.0,4.9,0,0,-0.6758804361079083,9,A,0
198,43,Feminino,Brasil,Pós-Graduação,642.0,Corrente,12552.83,-0.4679194961808795,50153.66,2,28.0,7.6,1,1,-0.5157840675199,76,C,0
199,42,Feminino,Argentina,Ensino Médio,710.0,Corrente,45128.77,-0.20314185692864112,53001.61,2,31.0,4.3,1,0,-0.8121583635515687,26,B,1
200,28,Feminino,Argentina,Pós-Graduação,701.0,Corrente,173500.13,0.8402621292157106,19880.82,1,28.0,0.8,0,1,1.7850297916134417,2,A,0
201,46,Masculino,Brasil,Graduação,695.0,Poupança,73379.43,0.026479853515252182,35105.76,3,23.0,8.3,1,0,-0.6174863110800096,4,B,0
202,48,Feminino,Brasil,Graduação,750.0,Poupança,22139.16,-0.3900016885445408,66857.99,3,25.0,5.1,1,0,0.05155221743276316,96,C,0
203,54,Masculino,Brasil,Ensino Médio,749.0,Corrente,49446.11,-0.16805046453753097,63980.63,2,23.0,2.5,0,0,-0.20191360028107427,92,B,0
204,54,Feminino,Brasil,Graduação,638.0,Corrente,27206.24,-0.34881640025194716,101997.08,1,15.0,5.6,0,1,0.2214170617242611,6,B,0
205,25,Feminino,Argentina,Graduação,707.0,Corrente,36660.54,-0.2719717340724774,45601.66,1,23.0,1.5,1,1,-0.6147369469659352,30,C,0
206,30,Masculino,Chile,Graduação,615.0,Poupança,24569.64,-0.3702467173403398,21324.84,2,28.0,2.1,1,1,-0.20081723454165015,55,A,0
207,48,Masculino,Argentina,Graduação,566.0,Corrente,29815.92,-0.32760488925322295,92414.42,1,14.0,12.5,0,0,0.39395200899393523,28,C,0
208,48,Masculino,Brasil,Graduação,625.0,Corrente,46840.9,-0.18922564332151462,116035.75,4,21.0,1.7,1,0,-0.8630071380029918,61,C,0
209,48,Feminino,Argentina,Graduação,643.0,Poupança,11025.54,-0.48033332800441403,84031.48,1,19.0,3.2,1,0,1.089321356628154,77,B,0
210,85,Masculino,Colombia,Graduação,500.0,Poupança,10731.57,-0.4827227197644363,44436.65,2,35.0,11.0,1,1,1.1854805190416324,55,C,0
211,48,Feminino,Chile,,,Corrente,,-0.5141749572325448,,1,20.0,6.2,1,0,0.6064926261587394,36,A,1
212,55,Masculino,Chile,Graduação,400.0,Corrente,5322.37,-0.5266887636067079,,2,23.0,0.3,1,0,0.06987638359648339,74,C,0
213,53,Masculino,Brasil,,,Premium,,-0.5014499038201025,,1,,0.8,0,0,-2.990601448204536,74,C,0
214,49,Feminino,Argentina,Graduação,785.0,Premium,43974.05,-0.21252743522960013,22313.74,1,29.0,0.0,1,0,0.4242911326544627,5,B,0
215,38,Feminino,Chile,Ensino Médio,626.0,Corrente,12439.78,-0.4688383679653151,34483.25,1,21.0,5.0,1,0,-0.3913304052288644,29,A,1
216,51,Feminino,Argentina,Ensino Médio,650.0,Poupança,67261.1,-0.02325000765118368,71345.22,3,25.0,3.0,0,0,-0.2462744114175397,12,B,0
217,32,Masculino,Brasil,Ensino Médio,677.0,Poupança,37860.23,-0.2622206390608056,18715.69,1,21.0,0.7,0,0,-1.8973773305228165,22,B,1
218,39,Masculino,Colombia,Pós-Graduação,596.0,Premium,3421.37,-0.5421401148867786,54265.39,3,19.0,15.8,0,0,0.4935884858741925,59,A,0
219,36,Masculino,Brasil,Graduação,667.0,Corrente,79695.68,0.07781841086546068,61586.75,3,27.0,3.8,1,1,-1.4485810468269544,39,A,0
220,42,Masculino,Brasil,Ensino Médio,637.0,Poupança,96082.11,0.21100751457734312,123139.49,1,30.0,1.4,0,1,0.11842454599139433,2,C,0
221,69,Masculino,Brasil,Ensino Médio,641.0,Poupança,11018.87,-0.48038754184609633,,2,20.0,3.5,1,0,0.9046574819098411,14,A,0
222,19,Feminino,Argentina,Ensino Médio,666.0,Corrente,60127.94,-0.08122841948545456,82351.41,1,28.0,5.7,1,1,-0.46932818131755216,10,B,0
223,50,Masculino,Brasil,Graduação,531.0,Poupança,12993.47,-0.46433796886470363,13391.73,4,33.0,0.4,0,0,1.2160517252284404,48,A,0
224,22,Masculino,Brasil,Ensino Médio,653.0,Corrente,40831.31,-0.2380716644362963,85189.36,2,28.0,1.6,1,0,-0.7469903782071803,64,A,0
225,36,Masculino,Argentina,Graduação,664.0,Corrente,7963.33,-0.5052230083849217,74854.99,1,24.0,8.2,0,1,0.6004330767310017,3,A,0
226,55,Feminino,Argentina,Graduação,661.0,Corrente,4222.88,-0.5356254317913081,57157.54,1,23.0,3.1,0,1,-1.3047857514585275,72,B,0
227,42,Feminino,Argentina,Pós-Graduação,630.0,Premium,22939.59,-0.38349578370229626,17359.01,1,23.0,4.0,1,1,1.0311304346805235,60,C,0
228,29,Masculino,Brasil,Graduação,752.0,Poupança,31304.75,-0.3155036607806782,30758.93,4,26.0,2.8,1,0,0.8759903825792899,81,C,0
229,33,Masculino,Argentina,Graduação,618.0,Poupança,22534.09,-0.38679169266813984,24340.73,1,19.0,0.2,1,1,0.4683579229637297,68,B,0
230,50,Masculino,Brasil,Pós-Graduação,670.0,Poupança,8770.62,-0.4986613453786681,14632.42,2,18.0,0.9,1,0,-0.39328413661381123,21,C,0
231,33,Feminino,Brasil,Graduação,766.0,Corrente,22474.15,-0.38727888572217845,48935.13,1,22.0,2.9,1,0,-1.402000623428112,94,C,1
232,44,Feminino,Brasil,Pós-Graduação,642.0,Corrente,50169.06,-0.1621743180841238,,3,35.0,1.2,0,0,-0.3906403152194575,19,B,0
233,42,Feminino,Chile,Graduação,669.0,Poupança,34410.89,-0.29025691682219384,236850.25,1,24.0,0.3,0,1,1.1103071757481227,79,B,0
234,34,Masculino,Brasil,Graduação,641.0,Premium,,-0.20250819709392548,,2,25.0,9.3,1,0,0.12996187156911543,20,C,0
235,67,Masculino,Brasil,Graduação,761.0,Corrente,16250.22,-0.4378670649818156,106537.46,2,22.0,19.9,0,1,-1.5530369295124498,58,A,0
236,49,Feminino,Brasil,Doutorado,626.0,Corrente,148161.99,0.6343134169991878,19120.96,2,23.0,7.9,1,1,-1.1247276394199412,42,C,0
237,18,Feminino,Brasil,Graduação,765.0,Corrente,8853.71,-0.4979859888411294,35665.75,1,29.0,9.6,0,0,1.2531514008522797,94,A,0
238,44,Feminino,Colombia,Pós-Graduação,640.0,Corrente,65190.72,-0.0400780816455197,,1,26.0,1.4,1,1,0.4879127521278857,10,B,1
239,34,Feminino,Colombia,Ensino Médio,572.0,Corrente,149981.81,0.64910493624511,28427.37,1,22.0,16.2,1,1,-1.2340001207399278,23,A,0
240,52,Masculino,Brasil,,711.0,Poupança,,-0.04429107423310469,,2,21.0,1.1,0,0,-1.7658314961745936,88,A,1
241,32,Feminino,Brasil,Pós-Graduação,622.0,Corrente,28480.39,-0.3384600934484217,43011.79,1,25.0,15.1,1,0,-0.6250421346000665,12,A,0
242,40,Feminino,Brasil,Graduação,705.0,Corrente,19264.97,-0.4133631400625136,42601.95,2,35.0,26.3,1,1,-1.8513587079899194,9,B,0
243,48,Feminino,Argentina,Doutorado,404.0,Poupança,125907.8,0.4534310881494057,149204.2,1,27.0,6.2,0,0,-0.1558344900070006,79,C,0
244,52,Masculino,Brasil,Ensino Médio,650.0,Premium,6584.21,-0.5164325126339334,61508.81,3,26.0,19.9,1,1,2.451625371836304,29,C,0
245,27,Masculino,Brasil,Pós-Graduação,608.0,Corrente,11337.27,-0.4777995827468988,65362.65,3,21.0,4.2,0,0,-1.5969560756991719,82,A,0
246,37,Masculino,Brasil,Graduação,554.0,Poupança,22537.38,-0.38676495150784973,67764.44,2,22.0,1.5,0,0,-0.18602566320621514,20,C,0
247,36,Masculino,Brasil,Ensino Médio,600.0,Corrente,160361.27,0.7334693142342958,70797.28,1,13.0,2.9,0,1,1.311926575331251,65,B,0
248,34,Masculino,Brasil,,,Premium,,-0.10436984571192212,,1,,4.5,1,1,0.7490878583000953,3,B,0
249,63,Feminino,Brasil,Graduação,645.0,Poupança,11365.58,-0.4775694787202082,40439.09,1,24.0,0.4,0,0,-0.14874071479913828,8,B,1
250,46,Masculino,Brasil,Ensino Médio,526.0,Poupança,25025.0,-0.3665455456838995,54181.22,1,23.0,4.9,0,1,-0.14634867016819725,39,B,0
251,26,Masculino,Brasil,Ensino Médio,678.0,Corrente,17375.43,-0.42872134432224257,98133.33,2,23.0,19.9,1,0,-1.1559097824245792,64,C,0
252,53,Masculino,Colombia,,,Poupança,,-0.44400794079408235,,2,,1.1,1,1,-0.26765577000555346,31,A,0
253,67,Masculino,Brasil,Doutorado,675.0,Poupança,117555.69,0.38554503578760085,42436.36,3,25.0,7.9,1,1,0.24344071424013,72,A,0
254,54,Feminino,Brasil,Ensino Médio,722.0,Corrente,7001.7,-0.5130391488012576,77707.43,1,25.0,11.9,0,0,1.1051135432740902,79,A,0
255,23,Masculino,Colombia,,,Corrente,2753436.467895905,1.4647397484967275,,2,,14.4,1,0,-0.620175623514756,22,B,1
256,36,Masculino,Chile,Ensino Médio,761.0,Poupança,98113.05,0.22751501976868807,50027.21,2,26.0,16.1,1,0,-0.18983512806346253,96,C,0
257,57,Feminino,Brasil,,818.0,Poupança,,0.5229565605812737,,2,22.0,3.7,1,0,-0.9492134807566824,5,C,0
258,33,Feminino,Argentina,Ensino Médio,605.0,Corrente,20836.73,-0.4005878555343896,43959.01,1,23.0,18.9,0,0,0.22532517954050518,58,C,0
259,47,Masculino,Brasil,Ensino Médio,585.0,Poupança,30335.42,-0.32338238689130994,109622.51,2,39.0,7.1,1,1,0.7837794503089633,73,C,0
260,51,Feminino,Argentina,Ensino Médio,720.0,Corrente,6504.29,-0.5170821033726516,51815.92,2,23.0,0.9,1,0,0.6296480134298948,79,C,0
261,30,Feminino,Colombia,Graduação,713.0,Corrente,19349.18,-0.4126786801512592,53165.74,2,24.0,3.2,1,1,-1.1701870754423553,63,C,1
262,41,Feminino,Brasil,Pós-Graduação,719.0,Poupança,65669.23,-0.03618874650557939,20571.65,3,21.0,6.3,0,1,0.14686320945641482,61,A,0
263,18,Masculino,Brasil,Graduação,820.0,Corrente,172004.46,0.8281053051394016,40719.15,1,25.0,1.4,0,1,-0.6773125282501883,52,B,1
264,29,Feminino,Brasil,Ensino Médio,651.0,Corrente,9618.19,-0.49177228603913653,42413.04,1,29.0,5.1,1,0,1.0110500156528333,33,A,0
265,38,Masculino,Argentina,Graduação,688.0,Corrente,23421.11,-0.37958198324549475,29807.46,2,28.0,5.5,1,0,-0.16131272277353803,22,C,0
266,27,Masculino,Brasil,Pós-Graduação,561.0,Poupança,30286.0,-0.32378407325651826,49662.19,2,23.0,0.9,0,1,-1.5195133382410844,51,B,0
267,61,Masculino,Argentina,Ensino Médio,842.0,Corrente,2336532.496649498,-0.5146578424400929,37891.82,1,23.0,4.2,1,0,-0.21980270560773324,11,B,0
268,24,Masculino,Brasil,Ensino Médio,619.0,Premium,73837.28,0.030201263922185608,51431.06,2,20.0,7.4,0,1,0.4584725691988813,58,B,0
269,36,Feminino,Brasil,Ensino Médio,622.0,Corrente,15232.88,-0.44613601696038857,52727.99,4,21.0,3.5,1,0,0.24400606314279952,50,B,0
270,43,Feminino,Brasil,Pós-Graduação,618.0,Poupança,28725.24,-0.3364699496499338,27626.96,3,25.0,0.1,1,1,-0.5117960136519804,70,C,0
271,59,Masculino,Brasil,Graduação,591.0,Corrente,21113.35,-0.3983394847868393,,1,20.0,0.0,1,1,-0.5852733898711462,17,C,1
272,24,Masculino,Brasil,Graduação,584.0,Poupança,14083.99,-0.4554742089499521,51350.22,3,19.0,2.2,0,1,-0.9875043982163164,46,B,0
273,55,Masculino,Brasil,Ensino Médio,602.0,Poupança,36009.79,-0.27726103804170726,99765.69,2,29.0,13.0,1,0,-0.39474962033530625,44,C,0
274,42,Feminino,Argentina,Graduação,527.0,Corrente,28036.67,-0.3420666550423159,57184.12,2,28.0,1.3,1,0,-0.8556789665258027,57,B,0
275,30,Feminino,Argentina,Doutorado,579.0,Corrente,23243.26,-0.3810275502234856,32953.04,2,30.0,5.0,1,1,0.9700859861773148,5,C,0
276,47,Feminino,Chile,,,Corrente,,-0.44679853123857816,,3,,1.3,1,0,-0.9011373907316163,39,B,0
277,44,Feminino,Brasil,Pós-Graduação,716.0,Corrente,53286.04,-0.1368394664728904,136561.36,2,19.0,1.9,0,0,0.1222844623622011,58,C,0
278,34,Feminino,Chile,Graduação,733.0,Corrente,264168.05,1.5772120933153133,84967.48,1,24.0,9.4,1,1,0.05430390332633274,9,A,0
279,42,Feminino,Argentina,Ensino Médio,755.0,Poupança,42953.12,-0.220825566772137,68085.25,2,29.0,6.5,0,1,0.9456674478849113,93,A,0
280,37,Masculino,Brasil,Graduação,815.0,Poupança,120011.38,0.4055049141805292,75762.15,2,28.0,0.5,1,0,1.089368288958371,23,C,0
281,43,Feminino,Brasil,Pós-Graduação,490.0,Corrente,6848.15,-0.5142872050816651,116305.13,1,22.0,2.8,1,1,0.6959699432813283,47,C,0
282,49,Feminino,Brasil,,,Corrente,,-0.21325627408771902,,3,31.0,0.1,0,1,0.3529283432901299,36,A,1
283,61,Feminino,Colombia,Pós-Graduação,577.0,Corrente,9731.84,-0.4908485374473533,68875.53,2,21.0,3.3,1,0,-1.048646146094058,31,C,1
284,27,Feminino,Brasil,Graduação,607.0,Corrente,6171.46,-0.5197873496885621,93077.27,2,30.0,5.4,1,1,-1.0688700877382575,84,B,1
285,67,Feminino,Brasil,Graduação,622.0,Poupança,14954.3,-0.4484003186119414,25616.95,1,23.0,0.6,1,1,-0.845690819764949,23,C,1
286,18,Feminino,Brasil,Pós-Graduação,609.0,Poupança,151793.94,0.6638339510768588,19903.3,2,25.0,1.7,1,1,0.7519209996279153,56,C,0
287,40,Feminino,Chile,Pós-Graduação,669.0,Corrente,113552.32,0.35300559540143756,53866.24,1,20.0,2.5,0,0,0.07332992825063586,71,A,0
288,49,Masculino,Brasil,Graduação,653.0,Corrente,48611.03,-0.17483800500410723,51083.07,1,20.0,12.6,1,1,0.8686572407355625,46,A,0
289,45,Masculino,Brasil,Graduação,584.0,Poupança,5771.92,-0.5230348157014182,35371.23,2,34.0,25.0,1,0,1.002802734320083,58,C,0
290,34,Feminino,Brasil,Ensino Médio,454.0,Corrente,28694.57,-0.33671923578552554,,1,32.0,0.2,1,0,-0.7259519002992479,36,B,1
291,39,Masculino,Brasil,Graduação,560.0,Corrente,52158.37,-0.1460051820425891,16031.04,2,27.0,7.2,1,1,0.03207432755718716,68,C,0
292,36,Feminino,Brasil,Graduação,600.0,Poupança,44830.48,-0.20556636170156703,35565.69,1,29.0,2.3,0,0,-0.012993678683590195,88,B,0
293,34,Feminino,Brasil,Ensino Médio,627.0,Poupança,3973.68,-0.5376509324430669,36644.79,1,19.0,2.5,0,0,-0.3277876896242152,60,B,0
294,52,Feminino,Chile,Graduação,548.0,Corrente,12476.7,-0.4685382817531845,18365.31,1,30.0,7.0,1,0,-0.5348428545247115,14,C,0
295,46,Feminino,Chile,Graduação,605.0,Premium,33627.74,-0.29662236961282373,120191.14,4,23.0,12.5,1,0,1.1847555034110568,25,B,0
296,33,Masculino,Argentina,Doutorado,548.0,Corrente,69116.52,-0.008169131169295888,21687.24,2,23.0,15.1,1,1,0.05197172671550086,71,A,0
297,52,Feminino,Brasil,Graduação,638.0,Poupança,2603.59,-0.5487870407414952,34440.76,2,26.0,4.3,1,0,0.013144788559767907,79,B,0
298,45,Feminino,Argentina,,,Corrente,,-0.32696098812307717,,1,17.0,2.2,1,1,-0.8027776748685957,44,B,0
299,51,Masculino,Brasil,Doutorado,573.0,Poupança,43116.39,-0.21949850621269612,72231.19,1,25.0,7.7,1,0,0.6752124304135045,46,B,0
300,49,Masculino,Brasil,Ensino Médio,532.0,Premium,100663.08,0.2482416948369251,25212.5,4,21.0,1.4,1,1,-1.005107500838015,13,A,0
301,32,Feminino,Colombia,Graduação,636.0,Corrente,83402.13,0.10794448185547546,73828.01,1,25.0,4.2,1,1,0.4549055288446821,62,A,0
302,35,Feminino,Chile,Graduação,572.0,Poupança,73063.6,0.02391278340752755,58329.93,1,34.0,2.2,1,0,0.4822293600551622,19,C,0
303,50,Feminino,Brasil,Ensino Médio,731.0,Poupança,13905.94,-0.4569214015303922,198753.64,2,24.0,5.3,1,1,-0.4125150493235687,12,B,0
304,49,Feminino,Chile,Pós-Graduação,686.0,Corrente,3679.0,-0.540046095091784,62465.16,1,30.0,1.4,0,1,0.3176520811831798,90,A,0
305,41,Masculino,Colombia,Ensino Médio,643.0,Poupança,22659.55,-0.3857719522517286,45037.69,3,18.0,1.1,0,1,0.1856695590444871,48,B,0
306,43,Masculino,Argentina,Ensino Médio,578.0,Premium,120808.05,0.41198025769672797,29322.16,2,26.0,12.5,0,0,-0.039360624810149646,33,B,0
307,57,Masculino,Argentina,Ensino Médio,684.0,Poupança,,1.001426306756767,,1,29.0,0.5,0,1,0.012943980145232497,79,C,0
308,34,Feminino,Argentina,Pós-Graduação,712.0,Corrente,,0.12248988489058202,,1,18.0,3.5,0,0,0.06178182319352129,37,B,0
309,48,Masculino,Brasil,Graduação,662.0,Corrente,60791.73,-0.07583312623653393,111598.1,1,21.0,1.2,1,0,0.12991167267204817,6,A,0
310,39,Feminino,Brasil,Graduação,794.0,Corrente,57272.03,-0.10444129093956643,49552.2,3,37.0,0.2,1,1,0.06024203134370657,89,C,0
311,39,Feminino,Argentina,Graduação,691.0,Corrente,18632.4,-0.4185046767691072,68813.02,2,26.0,0.2,1,0,-1.1038641902121418,81,C,0
312,55,Feminino,Brasil,Graduação,732.0,Poupança,31067.81,-0.31742951200229835,121606.85,1,23.0,1.0,1,1,-0.15221095100560478,43,B,0
313,51,Masculino,Brasil,Graduação,662.0,Corrente,269112.14,1.617397717381744,11907.47,1,27.0,10.1,1,1,0.2649486011968721,50,B,1
314,51,Feminino,Brasil,Graduação,710.0,Corrente,11718.57,-0.47470037167741386,105590.56,2,28.0,1.7,0,1,0.09728872853929155,46,A,0
315,57,Masculino,Brasil,Ensino Médio,578.0,Corrente,252138.68,1.479437226640961,50677.54,2,25.0,15.0,1,0,0.9537502593951385,73,B,0
316,42,Masculino,Colombia,Graduação,608.0,Corrente,24675.5,-0.3693862859639546,63642.01,1,25.0,4.4,1,1,0.6200865894994544,28,A,0
317,50,Masculino,Argentina,Ensino Médio,681.0,Poupança,178174.47,0.8782552219787224,29820.7,1,29.0,2.9,1,1,-0.8704095350531359,99,B,0
318,38,Feminino,Brasil,Ensino Médio,680.0,Poupança,6713.14,-0.5153845680150279,31161.09,1,24.0,4.3,0,0,-0.16662710805439485,67,A,1
319,45,Masculino,Colombia,Pós-Graduação,695.0,Corrente,73356.4,0.026292665393221667,65729.79,2,18.0,3.6,1,0,-0.3113366534471879,11,B,0
320,40,Feminino,Chile,Graduação,749.0,Corrente,15001.06,-0.44802025275930807,204998.65,4,32.0,7.1,1,1,-0.004348486627184031,20,C,0
321,43,Masculino,Brasil,Graduação,521.0,Corrente,6645.39,-0.5159352408447094,89499.47,1,22.0,1.7,0,1,-0.002981399838699799,87,A,0
322,49,Masculino,Chile,Graduação,562.0,Corrente,47204.33,-0.18627167983086965,104748.11,2,18.0,2.2,1,1,0.6115216692398487,30,C,0
323,32,Masculino,Brasil,Graduação,670.0,Corrente,121949.97,0.42126179744093534,43686.71,1,31.0,11.2,0,1,0.17732836314114375,36,C,0
324,67,Feminino,Brasil,Graduação,584.0,Poupança,13174.92,-0.46286314104262644,34196.46,1,26.0,14.6,1,0,1.2305450052085505,76,C,0
325,29,Feminino,Brasil,,,Corrente,,-0.5210996985458373,,1,,11.2,1,0,0.24100313766236015,99,C,0
326,27,Feminino,Argentina,Graduação,696.0,Premium,32525.71,-0.3055796829485293,36571.91,3,16.0,2.7,1,0,-0.8305905203372766,98,A,0
327,55,Feminino,Brasil,Doutorado,642.0,Corrente,32698.28,-0.3041770318751985,14304.52,2,22.0,7.6,0,1,-0.46728062016821964,68,B,0
328,51,Feminino,Argentina,Doutorado,603.0,Corrente,70121.42,-1.291663066049281e-06,2371556.2556894766,2,31.0,3.2,0,0,0.6037890707317585,88,C,0
329,49,Masculino,Argentina,Graduação,606.0,Poupança,113494.93,0.35253912877862664,35023.98,1,34.0,3.4,1,0,-1.6141682645056854,36,B,0
330,49,Feminino,Brasil,Pós-Graduação,652.0,Poupança,33816.42,-0.2950887762622063,44125.15,1,28.0,1.1,0,0,-1.3458804147600452,58,A,1
331,41,Feminino,Brasil,Graduação,660.0,Poupança,336584.32,2.1658124227011326,53053.18,1,24.0,4.5,1,1,0.010697207125230437,28,B,0
332,31,Masculino,Brasil,Graduação,608.0,Premium,47528.35,-0.18363804130284836,60929.36,2,33.0,1.0,1,1,0.9509221185211658,39,A,0
333,42,Feminino,Brasil,Ensino Médio,625.0,Corrente,23963.53,-0.3751731868428983,48583.77,1,22.0,2.0,1,0,1.3070354319548776,66,B,0
334,33,Feminino,Argentina,Graduação,770.0,Poupança,5250.71,-0.5272712169642723,34583.58,2,21.0,9.7,0,1,-0.21710574702177146,43,A,0
335,53,Feminino,Brasil,Pós-Graduação,774.0,Corrente,26497.58,-0.35457639741035585,15092.98,1,26.0,1.2,1,0,1.060828686985884,5,A,1
336,40,Feminino,Brasil,Pós-Graduação,672.0,Poupança,24253.97,-0.37281248696610514,34711.1,1,15.0,0.4,1,0,0.07226790976889787,92,B,0
337,32,Masculino,Brasil,Pós-Graduação,529.0,Corrente,114963.02,0.36447178227718485,27351.58,2,28.0,0.4,1,0,-1.5314149822432306,13,C,1
338,38,Feminino,Argentina,Ensino Médio,698.0,Corrente,63258.22,-0.055785465311346406,64837.54,1,24.0,14.1,1,0,-0.008076536478369603,9,C,0
339,46,Masculino,Chile,Graduação,789.0,Poupança,8819.82,-0.4982614471761539,84590.09,1,23.0,3.5,1,0,-0.6189081246215511,94,B,0
340,35,Feminino,Colombia,Ensino Médio,773.0,Corrente,44654.27,-0.20699859873947413,86089.49,1,32.0,2.6,0,1,0.9182308804777409,57,C,0
341,32,Feminino,Chile,Graduação,716.0,Corrente,81294.81,0.09081615908876393,77201.31,2,20.0,8.3,0,1,-0.025675260354486758,27,C,0
342,44,Feminino,Brasil,Graduação,778.0,Corrente,227211.74,1.2768307530600853,45246.68,2,28.0,9.0,1,1,-1.2779131065564704,61,A,0
343,44,Masculino,Brasil,Graduação,654.0,Poupança,105345.93,0.28630395698415223,35840.24,1,30.0,2.0,0,1,-1.4997148109085592,77,B,0
344,35,Masculino,Argentina,Graduação,706.0,Premium,90491.93,0.16557046307874998,31311.43,2,29.0,5.9,1,1,-0.02097995741445105,50,C,0
345,36,Masculino,Colombia,Graduação,588.0,Poupança,39030.68,-0.2527072071272135,,1,28.0,7.4,1,0,-2.4202174714597056,92,C,0
